ml;pH;sec;dpH/dml
17.568;6.782;1958.597000;19.855151
17.592;6.800;1967.343000;50.485297
17.616;6.824;1971.334000;26.278952
17.640;6.821;1973.805000;31.922427
17.664;6.850;1982.171000;46.424696
17.688;6.860;1985.783000;55.636474
17.712;6.896;1990.536000;33.387354
17.736;6.888;1993.007000;56.435603
17.760;6.943;1996.238000;133.207544
17.784;6.998;1999.849000;46.297348
17.808;6.981;2002.509000;77.700128
17.832;7.062;2006.119000;53.787794
17.856;7.026;2008.590000;22.399544
17.880;7.044;2015.242000;13.507417
17.904;7.037;2017.714000;59.806475
17.928;7.093;2021.324000;41.476933
17.952;7.072;2028.165000;5.480230
17.976;7.098;2035.203000;36.444557
18.000;7.102;2037.673000;40.100893
